x,y,z,q
1.76407164758885,0.22771605,1.62040305,0.1
-0.02295482056378295,1.105203682260458,1.12040305,0.1
1.0642198406302097,-1.2456407888424275,0.62040305,0.1
1.8348086611723016,1.401467390142367,0.1204030499999999,0.1
-0.34426489059841414,0.0014470591361933627,-0.37959695,0.1
1.6345203819421066,-0.21731534125490992,-0.87959695,0.1
